Time,Distance_m,Alt_m,Err_Fwd_m,Err_Right_m,PWM_Roll,PWM_Pitch,PWM_Throttle,PWM_Yaw
0.0,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.1,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.2,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.3,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.4,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.5,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.6,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.7,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.8,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
0.9,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.0,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.1,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.2,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.3,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.4,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.5,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.6,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.7,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.8,1245.64,0.0,-841.36,-918.55,1050,1950,1950,1250
1.9,1245.64,0.06,-841.36,-918.55,1050,1950,1950,1250
2.0,1245.64,0.06,-841.36,-918.55,1050,1950,1950,1250
2.1,1245.64,0.06,-841.36,-918.55,1050,1950,1950,1250
2.2,1245.64,0.17,-775.24,-975.0,1050,1050,1950,1250
2.3,1245.64,0.17,-775.24,-975.0,1050,1950,1950,1250
2.4,1245.49,0.67,-97.32,-1241.68,1050,1050,1950,1510
2.5,1245.49,0.67,-97.32,-1241.68,1050,1950,1950,1250
2.6,1245.49,0.67,-97.32,-1241.68,1050,1950,1950,1250
2.7,1245.04,1.76,575.81,-1103.88,1950,1050,1950,1618
2.8,1245.04,1.76,575.81,-1103.88,1050,1050,1950,1298
2.9,1244.33,3.27,1014.23,-720.91,1950,1050,1950,1677
3.0,1244.33,3.27,1014.23,-720.91,1050,1050,1950,1406
3.1,1244.33,3.27,1014.23,-720.91,1050,1050,1950,1406
3.2,1243.38,5.11,1209.78,-287.08,1950,1050,1950,1715
3.3,1243.38,5.11,1209.78,-287.08,1050,1050,1950,1494
3.4,1242.21,7.33,1242.19,-6.44,1950,1050,1950,1677
3.5,1242.21,7.33,1242.19,-6.44,1050,1050,1950,1547
3.6,1242.21,7.33,1242.19,-6.44,1050,1050,1950,1547
3.7,1240.81,9.84,1240.51,-26.89,1050,1050,1950,1533
3.8,1240.81,9.84,1240.51,-26.89,1050,1050,1950,1543
3.9,1239.23,12.48,1232.01,-133.59,1050,1050,1950,1473
4.0,1239.23,12.48,1232.01,-133.59,1050,1050,1950,1523
4.1,1239.23,12.48,1232.01,-133.59,1050,1050,1950,1523
4.2,1237.48,15.21,1225.0,-175.29,1050,1050,1950,1496
4.3,1237.48,15.21,1225.0,-175.29,1050,1050,1950,1515
4.4,1235.56,18.0,1226.1,-152.57,1950,1050,1950,1530
4.5,1235.56,18.0,1226.1,-152.57,1050,1050,1950,1519
4.6,1235.56,18.0,1226.1,-152.57,1050,1050,1950,1519
4.7,1233.46,20.84,1224.17,-151.09,1050,1050,1950,1520
4.8,1233.46,20.84,1224.17,-151.09,1050,1050,1950,1520
4.9,1231.26,23.64,1219.34,-170.91,1050,1050,1950,1506
5.0,1231.26,23.64,1219.34,-170.91,1050,1050,1950,1516
5.1,1231.26,23.64,1219.34,-170.91,1050,1050,1950,1516
5.2,1228.92,26.54,1217.2,-169.38,1050,1050,1950,1516
5.3,1228.92,26.54,1217.2,-169.38,1050,1050,1950,1516
5.4,1226.48,29.41,1217.7,-146.51,1950,1050,1950,1531
5.5,1226.48,29.41,1217.7,-146.51,1050,1050,1950,1520
5.6,1226.48,29.41,1217.7,-146.51,1050,1050,1950,1520
5.7,1223.99,32.05,1215.39,-144.85,1050,1050,1950,1521
5.8,1223.99,32.05,1215.39,-144.85,1050,1050,1950,1520
5.9,1221.45,34.64,1207.29,-185.45,1050,1050,1950,1493
6.0,1221.45,34.64,1207.29,-185.45,1050,1050,1950,1513
6.1,1221.45,34.64,1207.29,-185.45,1050,1050,1950,1513
6.2,1218.83,37.29,1204.89,-183.76,1050,1050,1950,1513
6.3,1218.83,37.29,1204.89,-183.76,1050,1050,1950,1513
6.4,1218.83,37.29,1207.92,-162.7,1950,1050,1950,1527
6.5,1218.83,37.29,1207.92,-162.7,1050,1050,1950,1517
6.6,1218.83,37.29,1207.92,-162.7,1050,1050,1950,1517
6.7,1213.46,42.35,1202.97,-159.2,1050,1050,1950,1518
6.8,1213.46,42.35,1202.97,-159.2,1050,1050,1950,1517
6.9,1213.46,42.35,1205.57,-138.18,1950,1050,1950,1531
7.0,1213.46,42.35,1205.57,-138.18,1050,1050,1950,1521
7.1,1213.46,42.35,1205.57,-138.18,1050,1050,1950,1521
7.2,1207.89,47.76,1197.82,-155.71,1050,1050,1950,1509
7.3,1207.89,47.76,1197.82,-155.71,1050,1050,1950,1518
7.4,1207.89,47.76,1194.92,-176.59,1050,1050,1950,1504
7.5,1207.89,47.76,1194.92,-176.59,1050,1050,1950,1514
7.6,1207.89,47.76,1194.92,-176.59,1050,1050,1950,1514
7.7,1202.22,53.15,1189.67,-173.26,1050,1050,1950,1515
7.8,1202.22,53.15,1189.67,-173.26,1050,1050,1950,1514
7.9,1202.22,53.15,1189.67,-173.26,1050,1050,1950,1514
8.0,1202.22,53.15,1189.67,-173.26,1050,1050,1950,1514
8.1,1202.22,53.15,1189.67,-173.26,1050,1050,1950,1514
8.2,1196.53,58.21,1184.42,-169.77,1050,1050,1950,1516
8.3,1196.53,58.21,1184.42,-169.77,1050,1050,1950,1515
8.4,1196.53,58.21,1184.42,-169.77,1050,1050,1950,1515
8.5,1196.53,58.21,1184.42,-169.77,1050,1050,1950,1515
8.6,1196.53,58.21,1184.42,-169.77,1050,1050,1950,1515
8.7,1190.77,63.17,1179.16,-165.87,1050,1050,1950,1516
8.8,1190.77,63.17,1179.16,-165.87,1050,1050,1950,1515
8.9,1190.77,63.17,1179.16,-165.87,1050,1050,1950,1515
9.0,1190.77,63.17,1179.16,-165.87,1050,1050,1950,1515
9.1,1190.77,63.17,1179.16,-165.87,1050,1050,1950,1515
9.2,1184.9,68.08,1173.83,-161.58,1050,1050,1950,1517
9.3,1184.9,68.08,1173.83,-161.58,1050,1050,1950,1516
9.4,1184.9,68.08,1173.83,-161.58,1050,1050,1950,1516
9.5,1184.9,68.08,1173.83,-161.58,1050,1050,1950,1516
9.6,1184.9,68.08,1173.83,-161.58,1050,1050,1950,1516
9.7,1179.02,72.8,1165.6,-177.44,1050,1050,1950,1504
9.8,1179.02,72.8,1165.6,-177.44,1050,1050,1950,1512
9.9,1179.02,72.8,1168.52,-157.07,1950,1050,1950,1526
10.0,1179.02,72.8,1168.52,-157.07,1050,1050,1950,1516
10.1,1179.02,72.8,1168.52,-157.07,1050,1050,1950,1516
10.2,1173.12,77.38,1163.19,-152.36,1050,1050,1950,1518
10.3,1173.12,77.38,1163.19,-152.36,1050,1050,1950,1517
10.4,1173.12,77.38,1160.35,-172.64,1050,1050,1950,1503
10.5,1173.12,77.38,1160.35,-172.64,1050,1050,1950,1513
10.6,1173.12,77.38,1160.35,-172.64,1050,1050,1950,1513
10.7,1167.18,82.29,1154.99,-168.24,1050,1050,1950,1515
10.8,1167.18,82.29,1154.99,-168.24,1050,1050,1950,1513
10.9,1167.18,82.29,1154.99,-168.24,1050,1050,1950,1513
11.0,1167.18,82.29,1154.99,-168.24,1050,1050,1950,1513
11.1,1167.18,82.29,1154.99,-168.24,1050,1050,1950,1513
11.2,1161.22,87.34,1149.58,-164.02,1050,1050,1950,1515
11.3,1161.22,87.34,1149.58,-164.02,1050,1050,1950,1514
11.4,1161.22,87.34,1149.58,-164.02,1050,1050,1950,1514
11.5,1161.22,87.34,1149.58,-164.02,1050,1050,1950,1514
11.6,1161.22,87.34,1149.58,-164.02,1050,1050,1950,1514
11.7,1155.34,92.11,1144.26,-159.62,1050,1050,1950,1516
11.8,1155.34,92.11,1144.26,-159.62,1050,1050,1950,1515
11.9,1155.34,92.11,1144.26,-159.62,1050,1050,1950,1515
12.0,1155.34,92.11,1144.26,-159.62,1050,1050,1950,1515
12.1,1155.34,92.11,1144.26,-159.62,1050,1050,1950,1515
12.2,1149.46,96.86,1138.96,-154.96,1050,1050,1950,1517
12.3,1149.46,96.86,1138.96,-154.96,1050,1050,1950,1515
12.4,1149.46,96.86,1138.96,-154.96,1050,1050,1950,1515
12.5,1149.46,96.86,1138.96,-154.96,1050,1050,1950,1515
12.6,1149.46,96.86,1138.96,-154.96,1050,1050,1950,1515
12.7,1143.62,101.59,1133.73,-150.13,1050,1050,1950,1518
12.8,1143.62,101.59,1133.73,-150.13,1050,1050,1950,1516
12.9,1143.62,101.59,1133.73,-150.13,1050,1050,1950,1516
13.0,1143.62,101.59,1133.73,-150.13,1050,1050,1950,1516
13.1,1143.62,101.59,1133.73,-150.13,1050,1050,1950,1516
13.2,1137.79,106.3,1128.49,-145.17,1050,1050,1950,1518
13.3,1137.79,106.3,1128.49,-145.17,1050,1050,1950,1517
13.4,1137.79,106.3,1128.49,-145.17,1050,1050,1950,1517
13.5,1137.79,106.3,1128.49,-145.17,1050,1050,1950,1517
13.6,1137.79,106.3,1128.49,-145.17,1050,1050,1950,1517
13.7,1131.97,110.99,1123.27,-140.12,1050,1050,1950,1519
13.8,1131.97,110.99,1123.27,-140.12,1050,1050,1950,1517
13.9,1131.97,110.99,1123.27,-140.12,1050,1050,1950,1517
14.0,1131.97,110.99,1123.27,-140.12,1050,1050,1950,1517
14.1,1131.97,110.99,1123.27,-140.12,1050,1050,1950,1517
14.2,1126.2,115.31,1118.08,-135.01,1050,1050,1950,1520
14.3,1126.2,115.31,1118.08,-135.01,1050,1050,1950,1518
14.4,1123.33,117.43,1115.49,-132.45,1050,1050,1950,1519
14.5,1123.33,117.43,1115.49,-132.45,1050,1050,1950,1518
14.7,1123.33,117.43,1115.49,-132.45,1050,1050,1950,1518
14.8,1120.45,119.53,1112.9,-129.87,1050,1050,1950,1520
14.9,1120.45,119.53,1112.9,-129.87,1050,1050,1950,1519
15.0,1117.55,121.8,1110.28,-127.26,1050,1050,1950,1520
15.1,1117.55,121.8,1110.28,-127.26,1050,1050,1950,1519
15.2,1114.64,124.12,1107.65,-124.63,1050,1050,1915,1521
15.3,1114.64,124.12,1107.65,-124.63,1050,1050,1950,1520
15.4,1114.64,124.12,1107.65,-124.63,1050,1050,1950,1520
15.5,1111.77,126.35,1105.06,-122.02,1050,1050,1871,1521
15.6,1111.77,126.35,1105.06,-122.02,1050,1050,1950,1520
15.7,1108.9,128.65,1102.45,-119.39,1050,1050,1822,1521
15.8,1108.9,128.65,1102.45,-119.39,1050,1050,1931,1520
15.9,1108.9,128.65,1102.45,-119.39,1050,1050,1926,1520
16.0,1106.03,130.91,1099.85,-116.76,1050,1050,1772,1522
16.1,1106.03,130.91,1099.85,-116.76,1050,1050,1879,1521
16.2,1103.19,133.07,1097.27,-114.15,1050,1050,1732,1522
16.3,1103.19,133.07,1097.27,-114.15,1050,1050,1834,1521
16.4,1103.19,133.07,1097.27,-114.15,1050,1050,1827,1521
16.5,1100.4,135.16,1094.73,-111.57,1050,1050,1684,1523
16.6,1100.4,135.16,1094.73,-111.57,1050,1050,1782,1522
16.7,1097.62,137.24,1092.19,-109.0,1050,1050,1638,1523
16.8,1097.62,137.24,1092.19,-109.0,1050,1050,1735,1522
16.9,1097.62,137.24,1092.19,-109.0,1050,1050,1728,1522
17.0,1094.89,139.24,1089.7,-106.47,1050,1050,1590,1523
17.1,1094.89,139.24,1089.7,-106.47,1050,1050,1682,1522
17.2,1092.22,141.12,1085.28,-122.95,1050,1050,1552,1510
17.3,1092.22,141.12,1085.28,-122.95,1050,1050,1638,1519
17.4,1092.22,141.12,1085.28,-122.95,1050,1050,1630,1519
17.5,1089.66,142.65,1082.98,-120.52,1050,1050,1521,1520
17.6,1089.66,142.65,1082.98,-120.52,1050,1050,1590,1519
17.7,1087.19,143.9,1080.74,-118.19,1050,1050,1499,1520
17.8,1087.19,143.9,1080.74,-118.19,1050,1050,1553,1519
17.9,1087.19,143.9,1080.74,-118.19,1050,1050,1544,1519
18.0,1084.77,144.91,1078.56,-115.91,1050,1050,1470,1521
18.1,1084.77,144.91,1078.56,-115.91,1050,1050,1511,1520
18.2,1082.37,145.81,1076.39,-113.66,1050,1050,1443,1521
18.3,1082.37,145.81,1076.39,-113.66,1050,1050,1479,1520
18.4,1082.37,145.81,1076.39,-113.66,1050,1050,1470,1520
18.5,1080.04,146.59,1074.27,-111.47,1050,1050,1411,1521
18.6,1080.04,146.59,1074.27,-111.47,1050,1050,1440,1520
18.7,1077.77,147.17,1072.21,-109.34,1050,1050,1393,1522
18.8,1077.77,147.17,1072.21,-109.34,1050,1050,1412,1521
18.9,1077.77,147.17,1072.21,-109.34,1050,1050,1403,1521
19.0,1075.56,147.53,1070.2,-107.26,1050,1050,1370,1522
19.1,1075.56,147.53,1070.2,-107.26,1050,1050,1379,1521
19.2,1073.4,147.65,1068.23,-105.24,1050,1050,1361,1522
19.3,1073.4,147.65,1068.23,-105.24,1050,1050,1358,1521
19.4,1073.4,147.65,1068.23,-105.24,1050,1050,1348,1521
19.5,1071.31,147.65,1066.32,-103.28,1050,1050,1339,1522
19.6,1071.31,147.65,1066.32,-103.28,1050,1050,1329,1522
19.7,1069.27,147.51,1062.53,-119.93,1050,1050,1329,1509
19.8,1069.27,147.51,1062.53,-119.93,1050,1050,1312,1518
19.9,1069.27,147.51,1062.53,-119.93,1050,1050,1303,1518
20.0,1067.3,147.25,1060.75,-118.05,1050,1050,1310,1519
20.1,1067.3,147.25,1060.75,-118.05,1050,1050,1288,1518
20.2,1065.36,146.77,1059.0,-116.21,1050,1050,1309,1519
20.3,1065.36,146.77,1059.0,-116.21,1050,1050,1276,1519
20.4,1065.36,146.77,1059.0,-116.21,1050,1050,1267,1519
20.5,1063.48,146.05,1057.3,-114.44,1050,1050,1305,1519
20.6,1063.48,146.05,1057.3,-114.44,1050,1050,1259,1519
20.7,1061.65,145.09,1055.65,-112.7,1050,1050,1313,1520
20.8,1061.65,145.09,1055.65,-112.7,1050,1050,1256,1519
20.9,1061.65,145.09,1055.65,-112.7,1050,1050,1247,1519
21.0,1059.89,143.96,1054.06,-111.02,1050,1050,1311,1520
21.1,1059.89,143.96,1054.06,-111.02,1050,1050,1246,1519
21.2,1058.19,142.68,1052.52,-109.4,1050,1050,1320,1520
21.3,1058.19,142.68,1052.52,-109.4,1050,1050,1248,1520
21.4,1058.19,142.68,1052.52,-109.4,1050,1050,1240,1520
21.5,1056.55,141.3,1051.03,-107.85,1050,1050,1321,1520
21.6,1056.55,141.3,1051.03,-107.85,1050,1050,1244,1520
21.7,1054.96,139.75,1049.59,-106.33,1050,1050,1336,1521
21.8,1054.96,139.75,1049.59,-106.33,1050,1050,1251,1520
21.9,1054.96,139.75,1049.59,-106.33,1050,1050,1243,1520
22.0,1053.42,138.13,1048.18,-104.87,1050,1050,1341,1521
22.1,1053.42,138.13,1048.18,-104.87,1050,1050,1252,1520
22.2,1051.9,136.38,1046.81,-103.42,1050,1050,1359,1521
22.3,1051.9,136.38,1046.81,-103.42,1050,1050,1264,1521
22.4,1051.9,136.38,1046.81,-103.42,1050,1050,1257,1521
22.5,1050.42,134.59,1045.45,-101.99,1050,1050,1366,1521
22.6,1050.42,134.59,1045.45,-101.99,1050,1050,1270,1521
22.7,1048.96,132.71,1044.13,-100.59,1050,1050,1385,1521
22.8,1048.96,132.71,1044.13,-100.59,1050,1050,1285,1521
22.9,1048.96,132.71,1044.13,-100.59,1050,1050,1278,1521
23.0,1047.52,130.8,1042.82,-99.2,1050,1050,1396,1522
23.1,1047.52,130.8,1042.82,-99.2,1050,1050,1294,1521
23.2,1046.09,128.81,1041.5,-97.82,1050,1050,1418,1522
23.3,1046.09,128.81,1041.5,-97.82,1050,1050,1313,1521
23.4,1046.09,128.81,1041.5,-97.82,1050,1050,1307,1521
23.5,1044.65,126.85,1040.19,-96.43,1050,1050,1429,1522
23.6,1044.65,126.85,1040.19,-96.43,1050,1050,1326,1522
23.7,1043.2,124.92,1037.05,-113.16,1050,1050,1446,1508
23.8,1043.2,124.92,1037.05,-113.16,1050,1050,1345,1518
23.9,1043.2,124.92,1037.05,-113.16,1050,1050,1340,1518
24.0,1041.75,123.06,1035.74,-111.75,1050,1050,1456,1519
24.1,1041.75,123.06,1035.74,-111.75,1050,1050,1358,1518
24.2,1040.28,121.25,1034.42,-110.32,1050,1050,1472,1519
24.3,1040.28,121.25,1034.42,-110.32,1050,1050,1377,1518
24.4,1040.28,121.25,1034.42,-110.32,1050,1050,1373,1518
24.5,1038.76,119.54,1033.04,-108.86,1050,1050,1480,1519
24.6,1038.76,119.54,1033.04,-108.86,1050,1050,1391,1518
24.7,1037.24,117.96,1031.67,-107.38,1050,1050,1490,1519
24.8,1037.24,117.96,1031.67,-107.38,1050,1050,1407,1519
24.9,1037.24,117.96,1031.67,-107.38,1050,1050,1404,1519
25.0,1035.68,116.53,1030.26,-105.88,1050,1050,1494,1520
25.1,1035.68,116.53,1030.26,-105.88,1050,1050,1418,1519
25.2,1034.07,115.16,1028.79,-104.32,1050,1050,1504,1520
25.3,1034.07,115.16,1028.79,-104.32,1050,1050,1433,1519
25.4,1034.07,115.16,1028.79,-104.32,1050,1050,1430,1519
25.5,1032.39,113.89,1027.27,-102.71,1050,1050,1510,1520
25.6,1032.39,113.89,1027.27,-102.71,1050,1050,1443,1519
25.7,1030.64,112.7,1025.68,-101.05,1050,1050,1518,1520
25.8,1030.64,112.7,1025.68,-101.05,1050,1050,1456,1520
25.9,1030.64,112.7,1025.68,-101.05,1050,1050,1454,1520
26.0,1028.86,111.65,1024.05,-99.37,1050,1050,1520,1521
26.1,1028.86,111.65,1024.05,-99.37,1050,1050,1465,1520
26.2,1027.04,110.73,1022.39,-97.63,1050,1050,1522,1521
26.3,1027.04,110.73,1022.39,-97.63,1050,1050,1474,1520
26.4,1027.04,110.73,1022.39,-97.63,1050,1050,1472,1520
26.5,1025.15,109.95,1020.66,-95.83,1050,1050,1521,1521
26.6,1025.15,109.95,1020.66,-95.83,1050,1050,1480,1521
26.7,1023.25,109.31,1018.92,-94.03,1050,1050,1520,1522
26.8,1023.25,109.31,1018.92,-94.03,1050,1050,1486,1521
26.9,1023.25,109.31,1018.92,-94.03,1050,1050,1484,1521
27.0,1021.3,108.77,1017.13,-92.18,1050,1050,1517,1522
27.1,1021.3,108.77,1017.13,-92.18,1050,1050,1488,1521
27.2,1019.32,108.35,1015.31,-90.3,1050,1050,1514,1522
27.3,1019.32,108.35,1015.31,-90.3,1050,1050,1491,1521
27.4,1019.32,108.35,1015.31,-90.3,1050,1050,1490,1521
27.5,1017.31,108.07,1013.46,-88.39,1050,1050,1507,1522
27.6,1017.31,108.07,1013.46,-88.39,1050,1050,1491,1522
27.7,1015.27,107.86,1011.58,-86.47,1050,1050,1503,1523
27.8,1015.27,107.86,1011.58,-86.47,1050,1050,1491,1522
27.9,1015.27,107.86,1011.58,-86.47,1050,1050,1489,1522
28.0,1013.22,107.72,1008.06,-102.13,1050,1050,1497,1509
28.1,1013.22,107.72,1008.06,-102.13,1050,1050,1488,1518
28.2,1011.16,107.68,1006.19,-100.15,1050,1050,1489,1519
28.3,1011.16,107.68,1006.19,-100.15,1050,1050,1486,1519
28.4,1011.16,107.68,1006.19,-100.15,1050,1050,1484,1519
28.5,1009.07,107.66,1004.29,-98.16,1050,1050,1484,1520
28.6,1009.07,107.66,1004.29,-98.16,1050,1050,1481,1519
28.7,1006.99,107.6,1002.38,-96.17,1050,1050,1483,1520
28.8,1006.99,107.6,1002.38,-96.17,1050,1050,1479,1519
28.9,1006.99,107.6,1002.38,-96.17,1050,1050,1478,1519
29.0,1004.91,107.56,1000.48,-94.19,1050,1050,1479,1520
29.1,1004.91,107.56,1000.48,-94.19,1050,1050,1475,1520
29.2,1002.83,107.5,998.58,-92.2,1050,1050,1477,1521
29.3,1002.83,107.5,998.58,-92.2,1050,1050,1473,1520
30.0,1002.83,107.5,998.58,-92.2,1050,1050,1472,1520
30.1,1000.77,107.47,996.69,-90.23,1050,1050,1472,1521
30.2,1000.77,107.47,996.69,-90.23,1050,1050,1469,1520
30.3,998.69,107.46,994.78,-88.26,1050,1050,1468,1521
30.4,998.69,107.46,994.78,-88.26,1050,1050,1466,1520
30.5,996.62,107.43,992.88,-86.28,1050,1050,1467,1522
30.6,996.62,107.43,992.88,-86.28,1050,1050,1464,1521
30.7,996.62,107.43,992.88,-86.28,1050,1050,1462,1521
30.8,994.56,107.3,990.98,-84.31,1050,1050,1469,1522
30.9,994.56,107.3,990.98,-84.31,1050,1050,1461,1521
31.0,992.51,107.18,989.09,-82.35,1050,1050,1467,1522
31.1,992.51,107.18,989.09,-82.35,1050,1050,1460,1521
31.2,992.51,107.18,989.09,-82.35,1050,1050,1459,1521
31.3,990.43,107.05,987.17,-80.37,1050,1050,1466,1523
31.4,990.43,107.05,987.17,-80.37,1050,1050,1458,1522
31.5,988.39,106.96,983.76,-95.59,1050,1050,1462,1509
31.6,988.39,106.96,983.76,-95.59,1050,1050,1456,1518
31.7,988.39,106.96,983.76,-95.59,1050,1050,1455,1518
31.8,986.36,106.88,981.9,-93.61,1050,1050,1459,1519
31.9,986.36,106.88,981.9,-93.61,1050,1050,1454,1518
32.0,984.32,106.84,980.05,-91.63,1050,1050,1455,1520
32.1,984.32,106.84,980.05,-91.63,1050,1050,1451,1519
32.2,984.32,106.84,980.05,-91.63,1050,1050,1450,1519
32.3,982.29,106.82,978.19,-89.66,1050,1050,1450,1520
32.4,982.29,106.82,978.19,-89.66,1050,1050,1448,1519
32.5,980.27,106.83,976.34,-87.7,1050,1050,1446,1520
32.6,980.27,106.83,976.34,-87.7,1050,1050,1445,1519
32.7,980.27,106.83,976.34,-87.7,1050,1050,1443,1519
32.8,978.26,106.84,974.49,-85.75,1050,1050,1441,1520
32.9,978.26,106.84,974.49,-85.75,1050,1050,1440,1520
33.0,976.24,106.89,972.64,-83.81,1050,1050,1436,1521
33.1,976.24,106.89,972.64,-83.81,1050,1050,1437,1520
33.2,976.24,106.89,972.64,-83.81,1050,1050,1436,1520
33.3,974.23,106.91,970.78,-81.86,1050,1050,1433,1521
33.4,974.23,106.91,970.78,-81.86,1050,1050,1433,1520
33.5,972.25,106.89,968.96,-79.93,1050,1050,1432,1521
33.6,972.25,106.89,968.96,-79.93,1050,1050,1430,1521
33.7,972.25,106.89,968.96,-79.93,1050,1050,1429,1521
33.8,970.29,106.7,967.15,-78.03,1050,1050,1440,1522
33.9,970.29,106.7,967.15,-78.03,1050,1050,1429,1521
34.0,968.35,106.51,965.35,-76.13,1050,1050,1440,1522
34.1,968.35,106.51,965.35,-76.13,1050,1050,1429,1521
34.2,968.35,106.51,965.35,-76.13,1050,1050,1428,1521
34.3,966.42,106.25,963.56,-74.24,1050,1050,1443,1522
34.4,966.42,106.25,963.56,-74.24,1050,1050,1429,1522
34.5,964.47,105.98,961.75,-72.35,1050,1050,1446,1523
34.6,964.47,105.98,961.75,-72.35,1050,1050,1431,1522
34.7,964.47,105.98,961.75,-72.35,1050,1050,1430,1522
34.8,962.53,105.69,959.95,-70.47,1050,1050,1447,1523
34.9,962.53,105.69,959.95,-70.47,1050,1050,1432,1522
35.0,960.6,105.45,956.8,-85.32,1050,1050,1446,1509
35.1,960.6,105.45,956.8,-85.32,1050,1050,1433,1518
35.2,960.6,105.45,956.8,-85.32,1050,1050,1432,1518
35.3,958.66,105.19,955.02,-83.41,1050,1050,1448,1520
35.4,958.66,105.19,955.02,-83.41,1050,1050,1434,1519
35.5,956.72,104.92,953.24,-81.52,1050,1050,1451,1520
35.6,956.72,104.92,953.24,-81.52,1050,1050,1436,1519
35.7,956.72,104.92,953.24,-81.52,1050,1050,1435,1519
35.8,954.78,104.69,951.46,-79.62,1050,1050,1449,1520
35.9,954.78,104.69,951.46,-79.62,1050,1050,1437,1519
36.0,952.84,104.43,949.67,-77.73,1050,1050,1452,1520
36.1,952.84,104.43,949.67,-77.73,1050,1050,1439,1520
36.2,952.84,104.43,949.67,-77.73,1050,1050,1438,1520
36.3,950.9,104.15,947.87,-75.84,1050,1050,1455,1521
36.4,950.9,104.15,947.87,-75.84,1050,1050,1440,1520
36.5,948.95,103.86,946.06,-73.94,1050,1050,1459,1521
36.6,948.95,103.86,946.06,-73.94,1050,1050,1443,1520
36.7,948.95,103.86,946.06,-73.94,1050,1050,1442,1520
36.8,947.01,103.58,944.26,-72.06,1050,1050,1460,1521
36.9,947.01,103.58,944.26,-72.06,1050,1050,1445,1521
37.0,945.07,103.28,942.47,-70.18,1050,1050,1464,1522
37.1,945.07,103.28,942.47,-70.18,1050,1050,1448,1521
37.2,945.07,103.28,942.47,-70.18,1050,1050,1448,1521
37.3,943.12,103.05,940.65,-68.29,1050,1050,1462,1522
37.4,943.12,103.05,940.65,-68.29,1050,1050,1450,1521
37.5,941.17,102.83,938.82,-66.38,1050,1050,1463,1522
37.6,941.17,102.83,938.82,-66.38,1050,1050,1452,1522
37.7,941.17,102.83,938.82,-66.38,1050,1050,1452,1522
37.8,939.21,102.6,936.99,-64.48,1050,1050,1466,1523
37.9,939.21,102.6,936.99,-64.48,1050,1050,1454,1522
38.0,937.25,102.3,933.92,-78.91,1050,1050,1473,1509
38.1,937.25,102.3,933.92,-78.91,1050,1050,1457,1518
38.2,937.25,102.3,933.92,-78.91,1050,1050,1457,1518
38.3,935.29,101.96,932.12,-76.98,1050,1050,1479,1519
38.4,935.29,101.96,932.12,-76.98,1050,1050,1461,1519
38.5,933.34,101.68,930.31,-75.07,1050,1050,1480,1520
38.6,933.34,101.68,930.31,-75.07,1050,1050,1465,1519
38.7,933.34,101.68,930.31,-75.07,1050,1050,1465,1519
38.8,931.39,101.45,928.51,-73.15,1050,1050,1479,1520
38.9,931.39,101.45,928.51,-73.15,1050,1050,1467,1519
39.0,929.44,101.23,926.71,-71.25,1050,1050,1482,1520
39.1,929.44,101.23,926.71,-71.25,1050,1050,1470,1520
39.2,929.44,101.23,926.71,-71.25,1050,1050,1470,1520
39.3,927.48,101.06,924.88,-69.33,1050,1050,1481,1521
39.4,927.48,101.06,924.88,-69.33,1050,1050,1472,1520
39.5,925.5,100.89,923.04,-67.4,1050,1050,1483,1521
39.6,925.5,100.89,923.04,-67.4,1050,1050,1474,1520
39.7,925.5,100.89,923.04,-67.4,1050,1050,1474,1520
39.8,923.51,100.75,921.19,-65.46,1050,1050,1483,1521
39.9,923.51,100.75,921.19,-65.46,1050,1050,1476,1520
40.0,921.52,100.65,919.33,-63.52,1050,1050,1482,1522
40.1,921.52,100.65,919.33,-63.52,1050,1050,1477,1521
40.2,921.52,100.65,919.33,-63.52,1050,1050,1477,1521
40.3,919.52,100.54,917.45,-61.58,1050,1050,1484,1522
40.4,919.52,100.54,917.45,-61.58,1050,1050,1478,1521
40.5,917.51,100.47,915.57,-59.64,1050,1050,1483,1522
40.6,917.51,100.47,915.57,-59.64,1050,1050,1479,1521
40.7,917.51,100.47,915.57,-59.64,1050,1050,1479,1521
40.8,915.5,100.47,913.68,-57.67,1050,1050,1479,1523
40.9,915.5,100.47,913.68,-57.67,1050,1050,1479,1522
41.0,913.5,100.49,910.69,-71.63,1050,1050,1477,1509
